Business Id,Reviewer Name,Rating,Text,Time Created
bzr6GEQyjpgbkhHAsYaljQ,Lipstick L.,4,In the middle of the covid 19 pandemic they are organized and quick. Despite what's going on they are working hard to feed people. The young daughter that...,2020-04-28
bzr6GEQyjpgbkhHAsYaljQ,Marcus O.,5,This is literally one of the best chinese food places in brooklyn. Food is great and always fresh. Never had an issue. Love this place,2020-12-22
bzr6GEQyjpgbkhHAsYaljQ,Henry C.,1,"Found a penny in my food, the penny is disgusted it has stains and pennies carry germs. I have a tongue piercing and I'm at risk of catching a infection...",2021-02-14
6LfskUyZzmcDSV6h5kOwGw,Margaret W.,5,"My favorite restaurant ever! It was the last restaurant I visited before the NYC lockdown (quite literally, as I went on March 15th, I believe). I went for...",2020-11-24
6LfskUyZzmcDSV6h5kOwGw,L M.,5,Went there with 5 friends pre-Covid and really enjoyed all the food. The place is BYOB which was great.,2021-01-01
6LfskUyZzmcDSV6h5kOwGw,De C.,5,This wonderful dinning place on Mott St. final opened back up for business. Missed having dinner out. They are currently open and servings street side with...,2020-08-15
Yj3pRPnIG05AjRfGP0Afjg,Alan H.,5,I ordered from Mei Chung Mei for the first time today.  I had an urging for boneless spare ribs and they met my craving perfectly.  I usually cook at home...,2018-12-23
Yj3pRPnIG05AjRfGP0Afjg,Selena F.,4,"Ordered the Wonton Soup, Boneless Spare Ribs and the Chicken and Shrimp with Broccoli. The food has been great and this restaurant has become our take out...",2020-10-24
Yj3pRPnIG05AjRfGP0Afjg,Holly C.,5,"Before my connecting bus to Riverdale, I decided to try this place on a whim. Got the Chicken with Garlic Sauce to go. The lady at counter was quiet but...",2018-12-26
SbDFRevMMi_6o-6-mzWMxg,Corinne C.,5,The food here is really top shelf.  The delivery arrived so fast it made me literally laugh out loud. I've been fighting temptation since I had it last.  I...,2019-07-29
SbDFRevMMi_6o-6-mzWMxg,Kristy S.,2,"I just moved to the area and was excited to have a Chinese option so close by. Unfortunately, i won't be going back here. I had the generals chicken and I...",2019-10-05
SbDFRevMMi_6o-6-mzWMxg,Shenia R.,2,"They came on time but the food sucked. The fried dumplings weren't fried all the way, the chicken and broccoli tasted awful due to a lack of sauce...and...",2019-02-25
h4co9O0SLuvhTtr_Cs9IIQ,C M.,4,"During COVID19, they are the only Chinese restaurant open on the UWS. Hours 11am to 9pm.  Call in your order 212.749.8990  Wonton Egg Drop soup had meaty...",2020-04-26
h4co9O0SLuvhTtr_Cs9IIQ,Barbara F.,4,This Chinese restaurant is the best I have tried.  Fast delivery nice portion size and very good food. Highly recommended,2020-06-09
h4co9O0SLuvhTtr_Cs9IIQ,Cindy N.,5,Best Chinese takeout spot I've had in the city! I'm going to be so sad when I move out of the Upper West Side since I will have too go on a hunt for another...,2020-01-19
GJZnf3B-ADjlCV1NXsHvGQ,Prerna J.,4,"A classic Chinese restaurant with minimal rates in Upper East Side. 

Food: 8/10
The menu is great. You get a lot of options from Chinese cuisine.

Service:...",2018-03-22
GJZnf3B-ADjlCV1NXsHvGQ,Emily M.,5,Tang's has the best cold sesame noodles ever. Nowhere else compares. Ignore the haters.,2020-05-16
GJZnf3B-ADjlCV1NXsHvGQ,Linda H.,5,I love this place!  I always order takeout after getting a blow dry around the corner at Drybar. The food is tasty and fresh and inexpensive. Portions are...,2020-02-19
cWPdP8_GqEWxZKRiOonfDg,Malika M.,1,This Chinese food restaurant was just disgusting. This was my first time ordering from this place because when I googled best Chinese Food Restaurant in...,2020-10-24
cWPdP8_GqEWxZKRiOonfDg,Ms P.,3,Was in the mood for Chinese food. Had my cravings half met with an order from Di Di's. I haven't had Di Di's in years. I honestly cannot remember what my...,2019-03-11
cWPdP8_GqEWxZKRiOonfDg,Dexter C.,5,Awesome owners great food. Definitely recommend. They remember your orders if you're a regular as well,2019-12-20
dRKdRpPEo6rJ2X0RYbfZzQ,Christopher L.,5,"Spicy beef over white rice. Born and raised in Brooklyn, I've been to countless Chinese restaurants and I can tell you, this is great",2021-01-19
dRKdRpPEo6rJ2X0RYbfZzQ,See S.,5,"the best BBQ pork in Brooklyn.
 I get food there all the time. Good food and food service.",2020-11-24
dRKdRpPEo6rJ2X0RYbfZzQ,Chris E.,4,"As quintessential of an inexpensive, quick service, no-frills Cantonese restaurant as it gets.

Golden Z has been a staple on the stretch of Avenue U's...",2019-11-25
yVDNPV0Yf3vQAsXTJett1g,Enya G.,4,We ordered for delivery during the pandemic and they were quick to arrive. We got the shrimp with garlic sauce and it only came in the large size so it was...,2020-06-28
yVDNPV0Yf3vQAsXTJett1g,Ricky Z.,4,"There are not many cheap takeout restaurants in LIC, so I greatly appreciated finding this typical take out Chinese restaurant in Court Square section of...",2020-05-05
yVDNPV0Yf3vQAsXTJett1g,Addie J.,5,Ordered here for delivery bunch of times and the experience was all very pleasant. Lunch special is cheap and comes with soup and rice. Delivery man was/is...,2020-07-27
sjOp9UbbfKbohpEjQt2JRg,Sara R.,3,"Good fried rice and sweet and sour chicken. We ordered on a snowy day and were told our delivery might take a bit longer, which wasn't a problem. Our food...",2017-12-18
sjOp9UbbfKbohpEjQt2JRg,Benjamin H.,5,I was on the phone with a great customer representative of the king dragon restaurant ordered a lot of things and they easily accommodate me with my budget....,2019-01-15
sjOp9UbbfKbohpEjQt2JRg,Kasey B.,4,I was so happy to find this place. I tried a few other Chinese restaurants in the area and this is the best by far. Their Lo Mein and General Tso's chicken...,2018-06-01
CqvbXj6siqnBKaTjqNWwuw,Lieselle B.,4,"I was impressed with the Chinese food at this location. The store itself seemed a little sketchy, and it's cash only. However, I got the sesame chicken...",2019-11-08
CqvbXj6siqnBKaTjqNWwuw,Jahmal P.,4,I love eggs  and everything you can make with them. From quiches to frittatas to soufflés to Hollandaise to omelettes and of course egg foo young. So I...,2019-05-04
CqvbXj6siqnBKaTjqNWwuw,Latoya W.,4,Typical Chinese restaurant. I typically get shrimp and broccoli  and it appears fresh and taste good. I always call a head so I don't have to wait for it....,2016-09-22
BG0F1eTMikmXnL2C03Oq3A,David D.,4,"Had a great experience ordering this through Uber Eats! The menu was quite extensive with tons of food options, but I opted for the BBQ boneless pork with...",2020-10-26
BG0F1eTMikmXnL2C03Oq3A,G O.,5,"Went last night, and it didn't disappoint. Got a fried half chicken, platanos, large beef and broccoli and small wonton soup.",2019-11-18
BG0F1eTMikmXnL2C03Oq3A,Tally E.,4,"So glad I found this little chinese food spot. It has the best fast food take out in this area hands down. The chicken wings are always crunchy, the fried...",2010-05-14
kHlYnhMOoMBbe3VCZflpKQ,Merav L.,5,"I've been wanting to try this place for a while now. My Asian friend is recommending so I know it's authentic and good.
Today was my lucky day. I ordered...",2021-02-06
kHlYnhMOoMBbe3VCZflpKQ,Gerard M.,4,"Ordered a bunch of items and for the most part they were all good but not great. Maybe because the delivery guy got lost and arrives 15 min late.
Also some...",2021-02-15
kHlYnhMOoMBbe3VCZflpKQ,Caroline N.,4,"Note: review food to go.

Didn't have time to eat at their outdoor stand. No indoor seating due to covid.

I ordered A9 - House Special Braised Pork Belly...",2020-10-12
pjbMNd88LRNxvrwaO8kEhQ,Arimy F.,5,This is a dope as* place! Lol hands down the best take away drinks EVER! And for those who aren't light weights ask for a extra shot for that extra kick...,2020-07-27
pjbMNd88LRNxvrwaO8kEhQ,Sue P.,5,"Love this place! Excellent food & drinks, to go die to COVID-19; however, yes complaints!",2020-07-18
pjbMNd88LRNxvrwaO8kEhQ,The Quiara B.,5,The lo mein? Yes. The fried rice? Yes!!!!!!!!! The chicken wings? Yess.  I love this place and its the only chinese restaurant I order from.,2020-09-18
Qwd4Tv-CqgO2Yl9zZgkKOQ,thomas O.,4,Highly recommend SLP. Delivery took a while 50 minutes but that's what we were told on the phone so no surprise. Dishes were tasty and portion size was...,2020-10-24
Qwd4Tv-CqgO2Yl9zZgkKOQ,Doug A.,4,"Delivery during Virus.............was terrific, fast and food was great and hot. What more do you want?",2020-07-17
Qwd4Tv-CqgO2Yl9zZgkKOQ,Ginette P.,3,"I happen to stop by for lunch at this location we came in & had no problem being seated. 
Once seated we got some sparkling water & stuck with the tea, not...",2019-07-02
Z263fPuSX3B3xNE7izgirw,Let S.,4,This place is just a few blocks from my mother's house. Very convenient and the owners are pretty cool. I've been visiting this location (on and off) since...,2018-06-16
Z263fPuSX3B3xNE7izgirw,Lola O.,4,"Love this place simply because it's right around the corner from me and everytime I call to make an order the female owner always finishes it lol.

Not only...",2014-09-11
Z263fPuSX3B3xNE7izgirw,Esmeralda S.,5,Loveeee this spot ! The food is always good and she's always sooo nice to everyone. I will always continue coming here,2017-07-03
rsbjGGa8kh14ZWYSnK5rGQ,Rose A.,5,"Jac Mao is what I would consider ""classy"" Chinese food. It definitely isn't the quick hole in the wall Chinese take out spots that most people are used to....",2021-02-16
rsbjGGa8kh14ZWYSnK5rGQ,Judy F.,4,"3 Fridays ago, I ordered for food delivery. 2nd time ordering food from here, on a Friday again. Delivery is on time, they said 45 minutes. Deliverer called...",2020-08-04
rsbjGGa8kh14ZWYSnK5rGQ,Casey R.,2,"The way people rave about this place, I thought I was going to have the best Chinese food in my life! Something that is from China town in Manhattan,...",2020-11-12
_f6jjUliJY8IVrgkcgG_zw,Dray X.,2,"Standard dungeon kitchen. Hole in the wall restaurant, looks rather unclean but it's in ""the hood"" so no one bats an eye and just buys the food. We deserve...",2020-02-24
_f6jjUliJY8IVrgkcgG_zw,Kerran I.,5,"Been going here forever and the food tastes great, although there isn't much space inside.",2020-01-03
_f6jjUliJY8IVrgkcgG_zw,Kathyy F.,5,"Ladys in the front are always very polite, but hands down best Chinese spot in Brooklyn.",2019-07-05
ECKMWJwm_sihRQIP1ydeOA,Jasmin K.,5,"For downtown Manhattan near my job, you can't beat the price & portion & quality. Fast orders. Friendly staff. I'm not sure how much has changed after covid...",2020-09-07
ECKMWJwm_sihRQIP1ydeOA,Kate M.,5,Found our new go-to Chinese takeout spot! My husband picked up our to-go order two nights ago and we had a great dinner (& I enjoyed leftovers for lunch the...,2020-06-05
ECKMWJwm_sihRQIP1ydeOA,Stuart B.,3,"I used to go to this place a lot in the early 90's when I worked in the neighborhood.  Later I moved to the area and would come here from time to time.

It...",2020-11-19
g512kssHLLTdDbUJHTmJFw,Marissa L.,5,"I haven't been to Stick to My Pot since before COVID hit, and I miss sitting at their counter to enjoy a quick plate of potstickers or dumplings. My...",2020-12-11
g512kssHLLTdDbUJHTmJFw,Nicole Z.,5,"Soooooo good!! Had a wonderful made to order lunch here today, during an afternoon of shopping. Wanted to try everything on the menu. Very COVID observant,...",2021-01-09
g512kssHLLTdDbUJHTmJFw,Maura G.,5,Fantastic food! I love their vegan dumplings and scallion noodles (which are also incidentally vegan). Everything is made from scratch and is delicious. The...,2020-12-14
tDYk6DmmU3buWBs9G0NBXQ,Alfonso R.,5,"They are not playing fair with their chicken wings (aka Crack Wings) they are delicious and great for any gathering, it's always worth the trip!!!",2020-10-29
tDYk6DmmU3buWBs9G0NBXQ,Gwendolyn O.,4,This is the most popular chineese restaurant i know of in the hood as they say. This place been around for many years and you will never go wrong with their...,2020-11-11
tDYk6DmmU3buWBs9G0NBXQ,Intrigue L.,3,So this place must be famous just for the soy wings bc everything else taste awful.. first they gave me the wrong order and I ended up with dry plain...,2020-09-17
W-i6X2KWxRjsG05CgIM9ow,Petrina R.,4,"I was a little skeptical about going inside of Hardee restaurant, but upon entering it's not so bad. The cashier was extremely nice and very pleasant to the...",2018-10-16
W-i6X2KWxRjsG05CgIM9ow,Omolara O.,5,"Hardee does get a 5 from me. The area is sketchy, I mean it is Brownsville of course. Quick service, great customer service and friendly. 

Their honey...",2018-09-29
W-i6X2KWxRjsG05CgIM9ow,Laura E.,4,Soooo I find myself back here.... for the second time this week. This time I decided to try something new; the shrimp with broccoli in garlic sauce which...,2017-01-26
iFAAI-7NoceHYVybom5SyA,Mimi B.,5,I just ate my dinner from New Peking; Shrimp with broccoli in garlic sauce. It was delicious! I would definitely order it again. The woman at the counter...,2020-09-03
iFAAI-7NoceHYVybom5SyA,Joe T.,4,"Best Chinese food in Jackson Heights
Great wonton soup just for starters. 
Orange beef is yummy",2021-01-20
iFAAI-7NoceHYVybom5SyA,Kai L.,1,"I do takeouts from New Peking frequently.  I like chinese BBQ spare ribs a lot so I tried to order those from various takeouts to see who's the best.  Boy,...",2018-10-11
poRWXhCG1-mVxs1kuw_ZEg,Katherine F.,5,"I LOVE this place. I've ordered the following things, for pickup or delivery, and always been so happy.

Ma Po Tofu: Big portion, flavorful broth, love...",2020-10-25
poRWXhCG1-mVxs1kuw_ZEg,Janice K.,5,"I don't know why this place has such a low review! It's your quintessential Chinese takeout place that has the basics of lo mein and fried rice, but also...",2020-11-30
poRWXhCG1-mVxs1kuw_ZEg,Evan B.,4,"Solid NYC neighborhood Chinese restaurant, the spicy stuff is particularly good. Fast service for both takeout and delivery.",2021-01-07
PKkCtyZQpVEzivSF41ZgIw,Clyde B.,4,I've been coming here for who knows how long. It's your typical Chinese takeout. Definitely not the worst... I think the worst one I ever had may have been...,2020-12-09
PKkCtyZQpVEzivSF41ZgIw,Richard P.,5,"The only good Chinese takeout and delivery Restaurant left open during the lockdown in Astoria.
Pretty good too during normal times too.
Food is cooked...",2020-05-09
PKkCtyZQpVEzivSF41ZgIw,Michael S.,5,"LOVE THIS PLACE. Been coming here for years. Top notch food, service is typical and speed is astonishing. Only thing I hate is I never get charged the same...",2020-10-08
xi_QX5uArqDM4LeL4WIv1Q,Sandra V.,5,Amazinggggggg !!! The food is what you expect all take out places to be like this is top tier Chinese American food,2020-10-20
xi_QX5uArqDM4LeL4WIv1Q,Jolene A.,1,The food was disgusting. I ordered the cheese wontons They weren't fully cooked. The dough was so hard I threw them out. Actually I threw out all my food...,2021-01-02
xi_QX5uArqDM4LeL4WIv1Q,Greed I.,1,"I ordered some general tsos chicken white meat from here , I kid you not; I'm pretty sure I just got batter dipped in sauce ; I understand it's corona time...",2021-01-02
4PG9npz7q_LP2H5LfDjWig,Mina T.,5,"Delivery was super fast and easy. 
Because of other reviews, I tried the cold sesame noodles, hot n sour wonton soup and buffalo wings.
The sesame noodles...",2020-08-24
4PG9npz7q_LP2H5LfDjWig,Cooper F.,5,"I love this place, I'm glad to see they survived shutting down during pandemic. Ordered general tso chicken lo mein (on special menu) and my wife got kung...",2020-05-17
4PG9npz7q_LP2H5LfDjWig,Shai Z.,5,"Number One Garden could easily be one of the best American Chinese spots in the Park Slope/Windsor Terrace area. They have a wide array of options, are very...",2020-10-05
LRf53zRO9VvSAcyQSaA6PQ,Keisha R.,5,"Crab Rangoon, steamed dumplings, the egg rolls, chicken and broccoli were all amazing! Rangoon crispy. Dumplings seasoned so well with a great dough to meat...",2021-01-24
LRf53zRO9VvSAcyQSaA6PQ,Farrah B.,4,I've never went inside of this restaurant before although I have walked past it many times. The locals in the area say that it's solid so I went in to try...,2018-02-05
LRf53zRO9VvSAcyQSaA6PQ,Su-Yee L.,3,"Friendly service, good General Tso's Chicken and Chicken with Garlic Sauce. Moo shu could use less celery but the portion is really generous. The General...",2014-06-22
LYp3izplqg0x-h9CBlb-MQ,Dave L.,5,"Typical Chinese takeout joint that is NOW REOPEN!

General Tso's is my main pick here. Fast, efficient service and fast kitchen. No frills, bring cash for...",2020-06-15
LYp3izplqg0x-h9CBlb-MQ,J W.,4,Great experience good food and friendly helpful staff. Order came out quick also. Recommend the sweet and sour chicken & general tsoas.,2020-10-31
LYp3izplqg0x-h9CBlb-MQ,Ian R.,3,"Lunch prices are very reasonable. Food is cooked fast and tastes fine. Their soups are a little below average, but the main course was fine. Decent place...",2020-10-06
cxBDRNIHTHg9X2xDuczPIg,Leen V.,5,"Very good Chinese food, many options... My favorite is the Crispy shrimp with orange sauce delish! Best Chinese food around Bedford Norwood area hands...",2020-08-01
cxBDRNIHTHg9X2xDuczPIg,Kenia G.,5,"I Recently moved near the area and it was hard for me to find a good Chinese  restaurant, after reviewing on Yelp I decided that I was going to  try this...",2020-05-22
cxBDRNIHTHg9X2xDuczPIg,Ruby P.,1,"I love to support small local businesses, especially when they are literally in your backyard- but as genuinely nice as these folks are, I cannot give any...",2020-01-17
5FbVGhTO8U4wh0AATsN9tA,Liela C.,5,"The food is so delicious and the staff is so friendly! Really recommend the soups, but everything is great.",2020-12-10
5FbVGhTO8U4wh0AATsN9tA,Francesco P.,1,"Just bad food. Ordered fried shrimp with rice and received 3 steamed shrimp over a ton of rice. 
Chicken with bean and vegetable lo mein was also bad -...",2021-01-17
5FbVGhTO8U4wh0AATsN9tA,EL E.,1,"Today Sunday Sept 8th 2019. 

Ordered Chinese dinner for the Family. 

1. Chicken Wings with Pork Fried rice

2. Sesame Chicken Small Order.

3. Chicken...",2019-09-08
cQRQXI3-B5eGFCi_aj1IyQ,Carmen M.,4,"Hands down this is one of my favorite Chinese restaurant. I grow up eating from them as a child. No MSG, fresh and good food. Reasonable prices and the...",2020-08-16
cQRQXI3-B5eGFCi_aj1IyQ,Eduardo C.,5,"I don't usually order Chinese food but when I do, I order from golden city. By far the cleanest and freshest Chinese food I've had. Chicken wings w tostones...",2020-09-17
cQRQXI3-B5eGFCi_aj1IyQ,Genesis M.,5,"I usually eat dinner around 7 but, I usually want a snack around 10. Golden City is always my go to place for a little pick me up. This isn't a place you...",2018-07-31
Dj0jblwuWTftL1D7_Kun6Q,Theresa E.,4,"Nothing Spectacular but I still like it!

Noodles 28 (that used to be on 28th, but is now on 29th) is your regular, american Chinese restaurant.  They offer...",2019-01-31
Dj0jblwuWTftL1D7_Kun6Q,Jess W.,1,I have been eating Chinese food for 33 years and the 1 star is for the clever contraption on how they handle payment and handling of the food. I tipped as...,2020-12-28
Dj0jblwuWTftL1D7_Kun6Q,Grant F.,2,I just ordered delivery. Simply inedible. The worst sesame chicken and wontons I have ever had in New York. Simply not the same food they used to have never...,2020-11-30
G4K-mNlM0oLKo8N--Ne2AA,Hanna S.,5,Really convenient when it come to buying Chinese food. I'm so glad I'm able to pick up and pay from the app when I'm really hungry at work. Food is always...,2020-10-30
G4K-mNlM0oLKo8N--Ne2AA,Renee R.,4,This spot always has quick fast delivery service and the food is pretty on point. They stay open late and are a good go to when wanting Chinese.,2021-01-03
G4K-mNlM0oLKo8N--Ne2AA,Andrew C.,4,"Sampan is my go to Chinese delivery in Astoria, and I'm a big fan of their chicken and broccoli and cream cheese wontons.",2020-09-02
7DbDmJhQtE2yZvVzaan57w,Sheena H.,5,"I've been in NYC for 12 weeks now, staying in multiple different neighborhoods in the different Burroughs. Everything has been closed because of COVID-19...",2020-07-10
7DbDmJhQtE2yZvVzaan57w,Nicole R.,2,This Restaurant is the worst ever in East New york. They take forever with your food than. When they owe you Free stuff like a simple soda?? Fir paying more...,2019-03-05
7DbDmJhQtE2yZvVzaan57w,Soya F.,5,We have been trying to find a good Chinese food place forever and we finally found one. We ordered a lot of food but ALL of it was delicious .... Sesame...,2019-07-29
RgIFYmjtBp5k90AK1jP7Zw,Yadira C.,4,"This is a great place to order sushi. It's affordable, with quick delivery. They will let you know when your food has arrived at your door. The food tastes...",2020-10-16
RgIFYmjtBp5k90AK1jP7Zw,Roxanne M.,4,I order from here at least once a week! The prices are affordable and the service is quick. The sushi is amazing as well as the gyoza. I'm not a huge fan of...,2020-08-03
RgIFYmjtBp5k90AK1jP7Zw,Jay O.,3,"I saw this place from the outside as I was dining accross the street and came backs to try it.
 To my disappointment, it was a local takeout place with a...",2019-06-08
_iLjlrftSGKvFyG6PXQyAg,Tracy A.,5,"This ""is"" the BEST Chinese take-out in the north Bronx! This is truly authentic ""American-Chinese"" food. The fried rice, ribs, egg rolls and of course New...",2020-04-28
_iLjlrftSGKvFyG6PXQyAg,Karena J.,5,Jimmy is the best! I've been going here for about 18 years. Nobody top the best Chinese food. The food is always fresh I've never had any compliments. But I...,2020-01-10
_iLjlrftSGKvFyG6PXQyAg,Nerdy N.,5,"I was skeptical of trying the garlic wings at first because I never had them before & never eaten at this Chinese restaurant but glad I did, they were...",2019-08-28
XDv71A1J3aIOu_W5sVzZ2w,Maggie M.,5,"This place is my friends and I's GO-TO in NYC!! Pretty authentic Yunnan rice noodles here in the city. 

We live around the area and go to NYU so pre-COVID...",2020-08-22
XDv71A1J3aIOu_W5sVzZ2w,Reggie M.,4,We came across this place while looking for a hot pot restaurant in the area. Shi Miao Dao looked tempting so we decided to give it a try. At this difficult...,2020-03-15
XDv71A1J3aIOu_W5sVzZ2w,Jamie C.,4,"3.5 stars

I don't normally like rice noodles, but it was good. I got the most basic one, the cross the bridge noodle 过桥米线. The broth tasted like chicken...",2020-01-13
gxEYxWqKVhs8xBw9Lvd7hA,Jennifer Y.,5,"Get your classic takeout Chinese food here. Their dishes are flavorful, the menu is full, and the food is hot (unless you order cold dishes). The prices are...",2020-10-19
gxEYxWqKVhs8xBw9Lvd7hA,Heather W.,2,Guess this place is hit-or-miss-- ordered my second fried rice for pickup and the rice itself was chewy AND crunchy. For an Asian restaurant to not do rice...,2019-12-15
gxEYxWqKVhs8xBw9Lvd7hA,Aarti G.,3,Delivery was fast but the food was so bland. I ordered extra spicy and my food was blander than mild. The quantities were good.,2020-02-23
BAKjtydOJj6KrsGCo-6DEQ,Urs M.,4,"I can dig any place where I end up with a full tummy for $5.

I really can't say much about this restaurant. It's a Chinese joint where they serve all of...",2017-12-22
BAKjtydOJj6KrsGCo-6DEQ,Dorothy F.,4,Go-to spot for very affordable food delivery in the neighborhood. I order from here when I don't feel like spending money and I'm lazy to cook haha. I know...,2017-10-22
BAKjtydOJj6KrsGCo-6DEQ,Keilon L.,4,The food is good and made to order. They have a full menu of all the typical Chinese American carryout delicacies. The prices are cheap and the portion...,2014-09-23
S-aX_Pz8F7nDL6kRThKcHw,Kenny C.,4,When I heard this place was opening up a second location I knew I had to check it out. I took my bike and rode it for the first time up to Williamsburg....,2020-12-19
S-aX_Pz8F7nDL6kRThKcHw,Marie-Madeleine G.,4,"Honestly, this is my new favorite dumpling spot. I found it while randomly walking through Williamsburg because I wanted some dessert from Martha's. But...",2020-07-02
S-aX_Pz8F7nDL6kRThKcHw,Monique S.,4,I'm happy this little gem is open! Grabbed so take out on the way home. Pan fried Pork and chive dumplings are a perfect way to end a rough day.,2020-06-09
XaEFFUabnbH8ZF7ccmSAlQ,Percy H.,4,"South of The Clouds is one of those gem that one returns to again and again. I certainly will be returning in the very near future. I would say, South of...",2020-10-04
XaEFFUabnbH8ZF7ccmSAlQ,Jonghan L.,3,"Came here on a Tuesday night at 615pm during COVID. Restaurant seemed completely empty, but heard that these guys were in the business of making Yunnan...",2020-10-28
XaEFFUabnbH8ZF7ccmSAlQ,Gwen G.,1,I tried to use a Pulsd voucher today for takeout at 4:15 PM. I was told that I could not use it until 5pm.  It did not specify a time on the  voucher.,2021-02-17
fPW_GBZsnBNsIzK62sCHBg,Elaine C.,5,"I've heard so many great things about Xi'an Famous Foods, so we had to give this a try while we were in New York! We found so many locations all around us...",2020-09-23
fPW_GBZsnBNsIzK62sCHBg,Ann L.,5,The best darn hand-pulled noodles I have ever eaten in my life. Hand-pulled noodles done right is such a rare find. The spicy cumin lamb noodles (dry)...,2020-07-19
fPW_GBZsnBNsIzK62sCHBg,Carrie C.,4,"This location is not as convenient for me but it's open! The staff here is friendly and efficient. The dining area is closed off, arrows on the floor for...",2020-09-29
K6JvBpyRN3JguAoRkiIhiQ,Grant L.,5,I rarely rate for the review. The food is very tasty and good looking at the same time. The best local Chinese food I have ever tasted so far.  So satisfied,2020-07-18
K6JvBpyRN3JguAoRkiIhiQ,Duane S.,4,"Pretty decent food! The dishes were tasty, but needed a touch of salt/soy sauce for my taste. 

The chicken dumplings were good. Wrappers are on the thick...",2016-12-23
K6JvBpyRN3JguAoRkiIhiQ,Liliana R.,4,"Great Chinese food. paid 20 dollars for a lot of food and was given 3 free can sodas 
Highly recommended.",2017-12-28
czQm6Ull9V6b-64amhUMyA,Jasmine B.,4,This is one of the best Chinese restaurants I've ever had! The food is always amazing and they give you such big portions. The food is always fresh and...,2020-09-09
czQm6Ull9V6b-64amhUMyA,Amihan A.,3,"This is an incredibly well priced restaurant for some good old Chinese comfort food. I don't mean the high end, fancy chinese food. But the fried, overly...",2019-08-07
czQm6Ull9V6b-64amhUMyA,Justin B.,5,"If you are starving with not much change in your pocket, then Good Taste is for you. Great Value Meal with decent portions, I live a couple blocks away and...",2019-12-03
ISJTy8URJpPzPtOrw_n8Ng,Natasha C.,5,My favorite Chinese restaurant by far! They have clean and tasty food defiantly recommended! Customer service is outstanding as well as the food delivery guys!,2020-05-01
ISJTy8URJpPzPtOrw_n8Ng,Darnell T.,5,One of the Best places for Asian food! Great staff and Yummy food!,2015-08-31
ISJTy8URJpPzPtOrw_n8Ng,Ericka V.,5,"love them next to my job and have been ordering from there for years!!! not for nothing but the egg rolls are on point, every place I go now is nasty b/c...",2015-02-12
iygZyb8glwWAV897IVTvwQ,Alexandra D.,5,"Been coming here since I was 6 years old, 
Nothing has changed (besides the prices unfortunately) 
But SO AMAZING and worth it 
I recently moved and STILL...",2020-03-14
iygZyb8glwWAV897IVTvwQ,Laila H.,5,"Easy, tasty, clean take out Chinese food. They're always on time and super friendly. I usually order their vegetarian options and I'm never disappointed!",2019-08-11
iygZyb8glwWAV897IVTvwQ,Peter C.,3,Good food at good price but beware that they don't take credit card for delivery even though they say they do on flier.  You have to walk two blocks at...,2020-03-07
TLfJHjspbrMGmBZ02J6yig,Dale S.,5,"Very good food.
Nice selection of things.
They treat you nicely.
Great on delivery's.",2020-10-13
TLfJHjspbrMGmBZ02J6yig,Zach C.,5,"Great vegetarian options, good sauces, and the quality of the food is consistent over time and across different dishes. Everything you could want in a...",2020-06-05
TLfJHjspbrMGmBZ02J6yig,Huifang L.,5,Fellow food enthusiast. I have a good restaurant to introduce to you. This restaurant is called  Nice China Town . It is located at the junction of Foster...,2020-06-24
TxaxeiUqQqcFrWrerNqgXw,Nga C.,5,"Chinese Fast Food can definitely be a hit or miss but this location is fantastic!

I was looking for a quick lunch and decided to order from here, since...",2016-03-25
TxaxeiUqQqcFrWrerNqgXw,MisterG M.,1,"TERRIBLE! FILTHY! NASTY!
I made a BIG Mistake ordering from here. Today is Jul 4 and most places are closed. I presented her the 15% coupon they mailed me...",2020-07-04
TxaxeiUqQqcFrWrerNqgXw,Marni C.,4,"Solid cheap Chinese food. I live a few doors away and order from here at least once a week. Great hot and sour soup, shrimp dumplings, orange shrimp, lo...",2020-06-10
XjPfgkSP-RDEkq_ox8fE3A,Ny'ker C.,4,My food was fine. Not sure what all the complaints were about. The chicken lo mein was on point and really good but saltier than the shrimp fried rice due...,2020-05-25
XjPfgkSP-RDEkq_ox8fE3A,Rob H.,5,"This has been our go-to place for quite a while. I got nervous seeing all the negative reviews since COVID started, but decided to be faithful to a place I...",2020-05-22
XjPfgkSP-RDEkq_ox8fE3A,Angela P.,4,"Just a quick update:

The pork fried rice is still delicious we have no tried pork fried dumplings, chicken w. Broccoli and boneless spareribs.  The pork...",2019-11-29
AFidVhcRHCmlk6YxgRlO2Q,Robert R.,5,"So happy  that Golden Fountain has reopened after closing due to the corona virus.
So far I have been here 3 times to get a combination plates and soup.
The...",2020-06-02
AFidVhcRHCmlk6YxgRlO2Q,Aidan F.,5,"Best in town hands down, always great food and service. Don't hesitate to pick up some lunch or dinner. Can't go wrong",2020-05-22
AFidVhcRHCmlk6YxgRlO2Q,Maria A.,5,"Service is always excellent and the food is some of the best takeout in NYC. I always get the rib tips and mei fun. I've also had their chicken wings,...",2020-09-18
-zyyt6r1dou9i3vZxwWWeA,Fareed K.,4,"Surprisingly low rating. It's not a 5-star restaurant but solid food, fast delivery, and excellent prices. 

Delivery: 30 mins

Food: asked for light oil...",2016-01-05
